2022;187;14;-17.4;167.7
2022;187;15;2.1;76.3
2022;187;16;-30.5;140.5
2022;187;17;5.6;57.3
2022;187;18;3.5;74.2
2022;187;19;19.3;63.7
2022;187;20;15.4;54.6
2022;187;21;38.0;58.5
2022;187;22;40.5;47.6
2022;187;23;44.8;43.3
2022;188;0;9.6;35.2
2022;188;1;35.4;54.2
2022;188;2;35.7;69.9
2022;188;3;19.5;61.0
2022;188;4;1.7;39.5
2022;188;5;25.1;83.2
2022;188;6;-5.1;108.9
2022;188;7;-14.7;66.5
2022;188;8;14.2;150.7
2022;188;9;-9.0;36.4
2022;188;10;31.3;57.9
2022;188;11;-63.7;17.7
2022;188;12;-22.5;44.1
2022;188;13;-40.4;42.5
2022;188;14;-45.7;33.7
2022;188;15;-54.5;15.1
2022;188;16;-57.8;7.0
2022;188;17;-59.2;336.2
2022;188;18;-54.8;329.1
2022;188;19;-51.0;312.0
2022;188;20;-46.4;304.3
2022;188;21;-45.6;305.4
2022;188;22;-37.2;282.6
2022;188;23;-33.6;275.2
2022;189;0;-24.9;270.9
2022;189;1;-27.1;266.1
2022;189;2;-11.0;260.8
2022;189;3;8.0;253.6
2022;189;4;31.9;245.3
2022;189;5;49.8;232.6
2022;189;6;65.4;226.0
2022;189;7;30.7;259.7
2022;189;8;43.4;243.3
2022;189;9;47.9;168.1
2022;189;10;38.7;208.1
2022;189;11;-24.0;168.7
2022;189;12;-15.2;176.2
2022;189;13;-14.4;181.5
2022;189;14;-7.6;185.6
2022;189;15;-0.4;190.9
2022;189;16;8.5;176.2
2022;189;17;10.1;163.2
2022;189;18;-29.3;150.4
2022;189;19;68.8;100.2
2022;189;20;67.5;306.7
2022;189;21;60.7;301.9
2022;189;22;71.2;344.5
2022;189;23;66.0;84.4
2022;190;0;22.3;154.7
2022;190;1;24.3;167.2
2022;190;2;5.2;206.2
2022;190;3;-17.8;210.5
2022;190;4;-11.7;189.2
2022;190;5;-0.5;193.9
2022;190;6;8.4;206.3
2022;190;7;23.2;217.5
2022;190;8;34.4;223.9
2022;190;9;34.0;232.0
2022;190;10;41.7;236.2
2022;190;11;46.1;235.5
2022;190;12;69.2;215.3
2022;190;13;47.6;58.6
2022;190;14;-71.5;333.2
2022;190;15;-63.3;259.3
2022;190;16;-29.3;240.3
2022;190;17;15.0;222.3
2022;190;18;-3.4;218.4
2022;190;19;-14.8;218.9
2022;190;20;23.6;183.5
2022;190;21;9.7;203.0
2022;190;22;7.1;203.7
2022;190;23;10.8;203.6
2022;191;0;8.7;200.1
2022;191;1;12.2;190.0
2022;191;2;0.4;204.7
2022;191;3;9.8;194.2
2022;191;4;21.0;190.2
2022;191;5;14.3;185.3
2022;191;6;15.0;178.4
2022;191;7;33.4;182.9
2022;191;8;52.5;184.8
2022;191;9;37.1;152.9
2022;191;10;9.2;133.1
2022;191;11;-0.6;125.7
2022;191;12;29.2;163.3
2022;191;13;22.9;158.1
2022;191;14;17.5;140.8
2022;191;15;14.9;155.8
2022;191;16;-7.3;139.7
2022;191;17;-18.1;138.6
2022;191;18;-23.6;157.4
2022;191;19;-45.5;155.9
2022;191;20;-23.6;161.2
2022;191;21;-3.0;177.3
2022;191;22;-8.9;201.2
2022;191;23;3.9;220.6
2022;192;0;3.9;229.6
2022;192;1;20.3;227.6
2022;192;2;9.3;210.9
2022;192;3;27.1;188.9
2022;192;4;24.1;209.9
2022;192;5;24.1;232.5
2022;192;6;33.9;198.0
2022;192;7;32.5;179.0
2022;192;8;23.9;177.2
2022;192;9;18.6;157.9
2022;192;10;7.7;153.3
2022;192;11;2.8;144.2
2022;192;12;-10.1;148.2
2022;192;13;-10.7;141.2
2022;192;14;-25.2;140.2
2022;192;15;-20.0;119.5
2022;192;16;-25.4;127.9
2022;192;17;-14.1;110.5
2022;192;18;-24.2;104.1
2022;192;19;-48.7;114.4
2022;192;20;-10.6;97.3
2022;192;21;-14.8;96.7
2022;192;22;-25.1;92.5
2022;192;23;-13.3;104.0
2022;193;0;-21.4;98.6
2022;193;1;-13.1;103.9
2022;193;2;-20.3;103.1
2022;193;3;13.5;149.4
2022;193;4;-18.2;110.6
2022;193;5;-17.3;111.5
2022;193;6;38.7;148.2
2022;193;7;10.1;133.0
2022;193;8;-18.4;111.6
2022;193;9;47.2;157.4
2022;193;10;46.1;151.3
2022;193;11;-31.6;121.9
2022;193;12;-29.8;124.0
2022;193;13;9.7;160.2
2022;193;14;-5.4;128.0
2022;193;15;-4.0;110.2
2022;193;16;-20.3;110.8
2022;193;17;-25.9;110.0
2022;193;18;-29.2;89.1
2022;193;19;-4.3;113.6
2022;193;20;2.4;127.7
2022;193;21;5.4;135.8
2022;193;22;-11.0;101.0
2022;193;23;2.8;110.0
2022;194;0;16.3;118.7
2022;194;1;18.9;115.8
2022;194;2;29.2;100.1
2022;194;3;23.4;107.4
2022;194;4;24.5;118.8
2022;194;5;14.5;91.2
2022;194;6;24.3;94.5
2022;194;7;11.8;78.7
2022;194;8;-0.8;138.5
2022;194;9;10.1;116.1
2022;194;10;3.2;51.9
2022;194;11;-14.3;37.5
2022;194;12;-18.3;38.0
2022;194;13;-30.6;40.2
2022;194;14;-8.5;102.7
2022;194;15;4.2;134.4
2022;194;16;17.1;144.7
2022;194;17;5.7;136.6
2022;194;18;13.1;151.3
2022;194;19;22.6;162.5
2022;194;20;14.9;147.4
2022;194;21;19.0;155.2
2022;194;22;19.3;161.4
2022;194;23;999.9;999.9
2022;195;0;8.8;148.3
2022;195;1;14.8;147.5
2022;195;2;-1.9;140.0
2022;195;3;2.9;146.2
2022;195;4;11.7;138.6
2022;195;5;11.1;136.6
2022;195;6;14.0;130.0
2022;195;7;14.0;145.6
2022;195;8;10.6;153.3
2022;195;9;12.3;152.3
2022;195;10;17.7;157.7
2022;195;11;18.8;157.8
2022;195;12;25.6;161.2
2022;195;13;26.8;170.4
2022;195;14;37.2;181.1
2022;195;15;-2.2;134.4
2022;195;16;-8.4;139.1
2022;195;17;-8.1;136.7
2022;195;18;-17.5;123.4
2022;195;19;-14.9;112.4
2022;195;20;-17.4;112.7
2022;195;21;-14.2;122.2
2022;195;22;-27.8;97.0
2022;195;23;-27.9;79.1
2022;196;0;-26.8;104.6
2022;196;1;-21.4;100.4
2022;196;2;-8.4;133.4
2022;196;3;-0.6;140.1
2022;196;4;6.6;147.0
2022;196;5;2.8;149.8
2022;196;6;6.5;158.5
2022;196;7;22.3;157.4
2022;196;8;7.2;150.3
2022;196;9;-12.5;141.5
2022;196;10;-17.3;156.8
2022;196;11;-8.8;138.7
2022;196;12;11.8;138.9
2022;196;13;-12.4;128.3
2022;196;14;-16.3;124.9
2022;196;15;-30.2;126.6
2022;196;16;-50.6;154.7
2022;196;17;-38.3;126.6
2022;196;18;-50.1;107.0
2022;196;19;-39.8;78.8
2022;196;20;-43.5;64.6
2022;196;21;-24.9;90.9
2022;196;22;-12.5;85.6
2022;196;23;-12.8;84.0
2022;197;0;-7.5;96.5
2022;197;1;-22.1;99.3
2022;197;2;-25.8;83.7
2022;197;3;-9.7;101.0
2022;197;4;-14.4;98.2
2022;197;5;-20.5;106.1
2022;197;6;-32.8;86.4
2022;197;7;-1.9;118.2
2022;197;8;-9.1;116.1
2022;197;9;-5.9;113.8
2022;197;10;2.2;123.0
2022;197;11;16.7;137.9
2022;197;12;10.8;134.1
2022;197;13;14.5;151.2
2022;197;14;4.1;137.8
2022;197;15;2.4;141.1
2022;197;16;10.8;125.9
2022;197;17;12.6;129.3
2022;197;18;9.5;126.7
2022;197;19;2.0;112.3
2022;197;20;3.1;115.5
2022;197;21;0.2;125.4
2022;197;22;11.0;139.1
2022;197;23;12.9;141.1
2022;198;0;7.2;135.8
2022;198;1;3.9;133.6
2022;198;2;1.4;141.5
2022;198;3;1.9;139.1
2022;198;4;1.6;142.2
2022;198;5;-14.3;153.4
2022;198;6;1.8;150.1
2022;198;7;12.2;150.9
2022;198;8;21.3;131.3
2022;198;9;22.8;127.7
2022;198;10;23.3;113.5
2022;198;11;21.1;120.8
2022;198;12;20.8;94.6
2022;198;13;35.6;97.0
2022;198;14;35.7;85.4
2022;198;15;38.9;85.7
2022;198;16;35.0;101.5
2022;198;17;10.1;119.4
2022;198;18;0.7;115.8
2022;198;19;-19.7;135.0
2022;198;20;-3.8;142.2
2022;198;21;2.7;137.8
2022;198;22;-0.4;135.0
2022;198;23;5.2;135.8
2022;199;0;58.7;137.6
2022;199;1;42.7;145.4
2022;199;2;54.4;113.8
2022;199;3;29.7;118.2
2022;199;4;6.4;121.6
2022;199;5;-20.8;118.4
2022;199;6;15.1;164.6
2022;199;7;-8.1;168.3
2022;199;8;-22.9;193.9
2022;199;9;-26.7;184.6
2022;199;10;-43.6;169.1
2022;199;11;-31.3;164.4
2022;199;12;8.5;156.4
2022;199;13;64.0;129.1
2022;199;14;67.1;164.1
2022;199;15;51.2;108.5
2022;199;16;29.4;123.8
2022;199;17;19.9;131.5
2022;199;18;-1.8;127.6
2022;199;19;-32.0;136.7
2022;199;20;-51.2;181.2
2022;199;21;-23.4;121.0
2022;199;22;33.8;98.9
2022;199;23;59.8;114.1
2022;200;0;78.6;113.7
2022;200;1;66.0;136.4
2022;200;2;62.0;278.6
2022;200;3;40.1;255.7
2022;200;4;52.4;253.1
2022;200;5;-54.6;261.4
2022;200;6;-30.2;275.3
2022;200;7;-46.7;242.7
2022;200;8;-62.9;159.6
2022;200;9;-54.5;171.8
2022;200;10;-51.0;181.1
2022;200;11;-41.8;188.6
2022;200;12;-67.4;155.9
2022;200;13;-71.9;80.0
2022;200;14;-66.1;56.7
2022;200;15;-67.7;76.1
2022;200;16;-64.8;72.6
2022;200;17;-56.4;75.7
2022;200;18;-58.6;50.7
2022;200;19;-53.5;55.9
2022;200;20;-43.6;50.3
2022;200;21;-36.4;52.5
2022;200;22;-29.2;50.4
2022;200;23;-17.9;43.3
2022;201;0;-18.4;47.5
2022;201;1;-12.3;42.3
2022;201;2;-13.6;35.2
2022;201;3;4.4;28.1
2022;201;4;19.7;24.2
2022;201;5;32.4;18.1
2022;201;6;17.6;13.7
2022;201;7;15.6;23.1
2022;201;8;11.8;6.7
2022;201;9;28.3;7.2
2022;201;10;26.3;17.4
2022;201;11;5.0;35.9
2022;201;12;5.5;5.5
2022;201;13;5.1;351.4
2022;201;14;2.8;26.2
2022;201;15;12.1;18.0
2022;201;16;1.6;15.1
2022;201;17;-5.9;24.2
2022;201;18;-10.3;14.9
2022;201;19;7.0;340.2
2022;201;20;3.0;349.5
2022;201;21;2.2;322.9
2022;201;22;-26.0;319.0
2022;201;23;-4.2;325.5
2022;202;0;-4.0;337.6
2022;202;1;13.8;330.1
2022;202;2;12.2;319.1
2022;202;3;7.0;336.1
2022;202;4;0.0;336.7
2022;202;5;13.5;330.1
2022;202;6;13.2;317.2
2022;202;7;3.3;310.9
2022;202;8;-21.0;304.6
2022;202;9;-30.4;310.0
2022;202;10;-46.0;295.1
2022;202;11;-46.6;303.5
2022;202;12;33.8;316.7
2022;202;13;35.5;308.5
2022;202;14;22.2;325.4
2022;202;15;-37.0;281.7
2022;202;16;-39.5;263.3
2022;202;17;20.8;271.0
2022;202;18;33.9;283.2
2022;202;19;5.3;284.6
2022;202;20;-21.4;272.6
2022;202;21;-1.7;283.8
2022;202;22;27.8;296.0
2022;202;23;-23.6;272.7
2022;203;0;-4.3;301.5
2022;203;1;16.6;306.2
2022;203;2;9.2;308.9
2022;203;3;-1.0;289.5
2022;203;4;11.2;306.7
2022;203;5;-1.2;310.7
2022;203;6;-15.3;299.8
2022;203;7;-22.1;298.0
2022;203;8;-1.2;292.3
2022;203;9;20.9;299.8
2022;203;10;22.0;310.1
2022;203;11;10.1;303.3
2022;203;12;24.9;315.8
2022;203;13;5.4;307.8
2022;203;14;10.1;300.9
2022;203;15;5.2;291.5
