FILE,LAT,LON,ELEC_DEN
5,-87.9,-175.5,7.867840853604403
5,-87.4,-174.5,8.532058715820312
5,-86.9,-173.5,9.059387969970704
5,-86.4,-172.5,9.455378214518229
5,-85.9,-171.5,9.6790771484375
5,-85.4,-170.5,10.44452158610026
5,-84.9,-169.5,10.311229705810547
5,-84.4,-168.5,9.357977549235025
5,-83.9,-167.5,9.084054311116537
5,-83.4,-166.5,9.027417500813803
5,-82.9,-165.5,7.782816314697266
5,-82.4,-164.5,7.725607130262587
5,-81.9,-163.5,7.757292314009233
5,-81.4,-162.5,8.135227839152018
5,-80.9,-161.5,8.45433235168457
5,-80.4,-160.5,8.862506866455078
5,-79.9,-159.5,9.438755671183268
5,-79.4,-158.5,11.276311874389648
5,-78.9,-157.5,13.582387924194336
5,-78.4,-156.5,15.05424690246582
5,-77.9,-155.5,15.714035034179688
5,-77.4,-154.5,15.773265075683593
5,-76.9,-153.5,15.86083526611328
5,-76.4,-152.5,15.81776123046875
5,-75.9,-151.5,15.486013793945313
5,-75.4,-150.5,15.304743766784668
5,-74.9,-149.5,13.718517303466797
5,-73.4,-146.5,16.402694702148438
5,-72.9,-145.5,15.461477279663086
5,-72.4,-144.5,15.704766273498535
5,-71.9,-143.5,15.059837341308594
5,-71.4,-142.5,14.668638229370117
5,-70.9,-141.5,14.125239054361979
5,-70.4,-140.5,13.927728652954102
5,-69.9,-139.5,13.609195709228516
5,-6.9000015,-13.5,19.881240844726562
5,-6.4000015,-12.5,20.04864501953125
5,-5.9000015,-11.5,20.187458038330078
5,-5.4000015,-10.5,20.18378448486328
5,-3.4000015,-6.5,19.374911499023437
5,-2.9000015,-5.5,18.012086232503254
5,-2.4000015,-4.5,17.8433837890625
5,-1.9000015,-3.5,16.259973798479354
5,-1.4000015,-2.5,14.880541483561197
5,-0.9000015,-1.5,14.38275146484375
5,-0.40000153,-0.5,13.684012095133463
5,0.099998474,0.5,12.729998501864346
5,0.5999985,1.5,11.158190046037946
5,1.0999985,2.5,7.728132247924805
5,1.5999985,3.5,7.227377891540527
5,2.0999985,4.5,6.8712928771972654
5,2.5999985,5.5,6.479393005371094
5,3.0999985,6.5,10.340619768415179
5,3.5999985,7.5,10.525054931640625
5,4.0999985,8.5,11.503703117370605
5,4.5999985,9.5,12.035587734646267
5,5.0999985,10.5,10.487726211547852
5,5.5999985,11.5,9.307600657145182
5,6.0999985,12.5,7.477530797322591
5,6.5999985,13.5,7.4221750895182295
5,7.0999985,14.5,5.041642189025879
5,7.5999985,15.5,4.020768801371257
5,8.099998,16.5,2.9949490229288735
5,8.599998,17.5,3.6891311009724936
5,9.099998,18.5,4.392770131429036
5,9.599998,19.5,4.058703104654948
5,10.099998,20.5,3.1084718704223633
5,10.599998,21.5,2.3478012084960938
5,11.099998,22.5,1.525765101114909
5,11.599998,23.5,1.1031399567921956
5,12.099998,24.5,1.6723920504252117
5,12.599998,25.5,1.667086919148763
5,13.099998,26.5,1.7060521443684895
5,13.599998,27.5,1.5938299496968586
5,14.099998,28.5,1.880705197652181
5,14.599998,29.5,2.395753860473633
5,15.099998,30.5,3.744938532511393
5,15.599998,31.5,3.87358029683431
5,16.099998,32.5,3.6369654337565103
5,16.599998,33.5,3.201051712036133
5,17.099998,34.5,2.6861937840779624
5,17.599998,35.5,2.2486193974812827
5,18.099998,36.5,2.135361671447754
5,18.599998,37.5,2.226513703664144
5,19.099998,38.5,1.9308338165283203
5,19.599998,39.5,1.602394421895345
5,20.099998,40.5,0.8596569697062174
5,20.599998,41.5,0.22440393765767416
5,21.099998,42.5,-0.14545328418413797
5,21.599998,43.5,-0.5770103931427002
5,22.099998,44.5,-1.234205722808838
5,22.599998,45.5,-1.3471337954203289
5,23.099998,46.5,-1.2164633750915528
5,23.599998,47.5,-1.1208019256591797
5,24.099998,48.5,-0.8782383373805455
5,24.599998,49.5,-0.7076824188232422
5,25.099998,50.5,-0.5135717391967773
5,25.599998,51.5,-0.5058232545852661
5,26.099998,52.5,-0.4359993040561676
5,28.099998,56.5,5.90228157043457
5,28.599998,57.5,5.90342378616333
5,29.099998,58.5,5.999342918395996
5,29.599998,59.5,6.051553998674665
5,30.099998,60.5,6.065336227416992
5,33.1,66.5,4.3400373458862305
5,33.6,67.5,4.3400373458862305
5,34.1,68.5,4.3400373458862305
5,34.6,69.5,4.349162578582764
5,38.6,77.5,6.28048038482666
5,39.1,78.5,6.317718505859375
5,39.6,79.5,6.162815093994141
5,40.1,80.5,5.877190113067627
5,40.6,81.5,5.839346567789714
5,41.1,82.5,5.906609535217285
5,41.6,83.5,5.934265613555908
5,42.1,84.5,5.684361457824707
5,45.1,90.5,5.708280563354492
5,45.6,91.5,5.9054514567057295
5,46.1,92.5,6.02606201171875
5,46.6,93.5,6.142087936401367
5,47.1,94.5,6.326548099517822
5,58.6,117.5,2.6304662227630615
5,59.1,118.5,2.748941421508789
5,59.6,119.5,2.756113052368164
5,60.1,120.5,2.660400390625
5,60.6,121.5,2.2970643043518066
5,61.1,122.5,2.162036577860514
5,61.6,123.5,2.6172091166178384
5,62.1,124.5,2.9605281829833983
5,62.6,125.5,3.090299606323242
5,63.1,126.5,2.9672136306762695
5,63.6,127.5,3.304945373535156
5,64.1,128.5,3.446695566177368
5,64.6,129.5,3.334010124206543
5,65.1,130.5,3.0953893661499023
5,65.6,131.5,3.0666446685791016
5,66.1,132.5,3.0939950942993164
5,66.6,133.5,3.2845368818803267
5,67.1,134.5,3.1365038553873696
5,67.6,135.5,3.307011604309082
5,68.1,136.5,3.104581832885742
5,68.6,137.5,3.1681900024414062
5,69.1,138.5,3.5289669036865234
5,69.6,139.5,3.8606011072794595
5,70.1,140.5,3.9417123794555664
5,70.6,141.5,4.053582827250163
5,71.1,142.5,4.006253878275554
5,71.6,143.5,3.6386308670043945
5,72.1,144.5,3.3514537811279297
5,72.6,145.5,2.918459892272949
5,73.1,146.5,2.475071430206299
5,73.6,147.5,2.189586798350016
5,74.1,148.5,2.0440858205159507
5,74.6,149.5,2.0735642115275064
5,75.1,150.5,3.06725279490153
5,75.6,151.5,3.6810280481974282
5,76.1,152.5,3.939830780029297
5,76.6,153.5,3.950780232747396
5,77.1,154.5,2.8998098373413086
5,77.6,155.5,2.055795192718506
5,78.1,156.5,1.7909045219421387
5,78.6,157.5,1.6872464815775554
5,79.1,158.5,2.702768325805664
5,79.6,159.5,2.871922810872396
5,80.1,160.5,3.313592274983724
5,80.6,161.5,3.519099553426107
5,81.1,162.5,2.9653984705607095
5,81.6,163.5,2.121246814727783
5,82.1,164.5,1.1989209651947021
5,82.6,165.5,0.9449991385142008
5,83.1,166.5,1.1367035706837971
5,83.6,167.5,1.7682539621988933
5,84.1,168.5,1.6089158058166504
5,84.6,169.5,1.434891700744629
5,85.1,170.5,1.6756714185078938
5,85.6,171.5,1.3215625286102295
5,86.1,172.5,0.46694021224975585
5,86.6,173.5,0.26110219955444336
5,87.1,174.5,0.23844281832377115
5,87.6,175.5,0.08663372198740642
5,88.1,176.5,-0.03073009422847203
5,88.6,177.5,-0.015415366739034653
5,89.1,178.5,0.35922322954450336
5,89.6,179.5,0.13829344511032104
6,-89.9,-179.5,10.451702117919922
6,-89.4,-178.5,12.052168528238932
6,-88.9,-177.5,5.674763202667236
6,-88.4,-176.5,6.837067413330078
6,-87.9,-175.5,6.781309509277344
6,-87.4,-174.5,6.818120744493273
6,-86.9,-173.5,7.004631042480469
6,-86.4,-172.5,6.959209442138672
6,-85.9,-171.5,6.959209442138672
6,-85.4,-170.5,6.425084114074707
6,-84.9,-169.5,6.26689338684082
6,-83.4,-166.5,5.916397571563721
6,-82.9,-165.5,7.440726470947266
6,-82.4,-164.5,7.5225443840026855
6,-81.9,-163.5,7.965535481770833
6,-81.4,-162.5,7.077756245930989
6,-80.9,-161.5,6.171047210693359
6,-80.4,-160.5,5.615328107561384
6,-79.9,-159.5,6.246145248413086
6,-79.4,-158.5,9.406972885131836
6,-78.9,-157.5,9.406972885131836
6,-78.4,-156.5,9.830102920532227
6,-77.9,-155.5,9.48900032043457
6,-77.4,-154.5,10.124917030334473
6,-76.9,-153.5,10.124917030334473
6,-76.4,-152.5,10.390657424926758
6,-75.9,-151.5,10.03201675415039
6,-75.4,-150.5,10.309436798095703
6,-73.4,-146.5,14.2868013381958
6,-72.9,-145.5,15.229415893554688
6,-72.4,-144.5,17.6109135945638
6,-71.9,-143.5,17.05899175008138
6,-71.4,-142.5,17.479061126708984
6,-70.9,-141.5,18.3574701944987
6,-70.4,-140.5,19.229909896850586
6,-6.4000015,-12.5,13.626917839050293
6,-5.9000015,-11.5,10.86355972290039
6,-5.4000015,-10.5,6.146749496459961
6,-4.9000015,-9.5,2.1072518825531006
6,-4.4000015,-8.5,1.7666683197021484
6,-3.4000015,-6.5,12.582633972167969
6,-2.9000015,-5.5,11.62270482381185
6,-2.4000015,-4.5,-5.2589921951293945
6,-1.9000015,-3.5,-2.722345161437988
6,-1.4000015,-2.5,-1.207868258158366
6,-0.9000015,-1.5,-49.980265299479164
6,-0.40000153,-0.5,-29.066970825195312
6,0.099998474,0.5,-23.845799763997395
6,0.5999985,1.5,-22.728814697265626
6,1.5999985,3.5,-9.082316716512045
6,2.0999985,4.5,14.974497477213541
6,2.5999985,5.5,15.650026321411133
6,3.0999985,6.5,14.833021545410157
6,3.5999985,7.5,18.04320831298828
6,4.0999985,8.5,18.171751658121746
6,4.5999985,9.5,18.057276044573104
6,5.0999985,10.5,17.486247253417968
6,5.5999985,11.5,17.235973358154297
6,6.0999985,12.5,16.643076578776043
6,6.5999985,13.5,16.4747314453125
6,7.0999985,14.5,14.923049926757812
6,7.5999985,15.5,14.042593638102213
6,8.099998,16.5,13.074876149495443
6,8.599998,17.5,13.109809875488281
6,9.099998,18.5,12.95120366414388
6,9.599998,19.5,12.140528361002604
6,10.099998,20.5,10.807140350341797
6,10.599998,21.5,9.837702433268229
6,11.099998,22.5,8.708564758300781
6,11.599998,23.5,8.199026743570963
6,12.099998,24.5,8.567071278889975
6,12.599998,25.5,8.992691040039062
6,13.099998,26.5,9.343193054199219
6,13.599998,27.5,9.207533518473307
6,14.099998,28.5,9.550588607788086
6,14.599998,29.5,9.47288703918457
6,15.099998,30.5,10.11617914835612
6,15.599998,31.5,9.91952133178711
6,16.099998,32.5,9.676806131998697
6,16.599998,33.5,9.57210922241211
6,17.099998,34.5,9.216543197631836
6,17.599998,35.5,8.825978597005209
6,18.099998,36.5,8.473068237304688
6,18.599998,37.5,8.432592391967773
6,19.099998,38.5,8.48854891459147
6,19.599998,39.5,8.435444513956705
6,20.099998,40.5,8.27432123819987
6,20.599998,41.5,8.147729873657227
6,21.099998,42.5,7.835294087727864
6,21.599998,43.5,7.303998311360677
6,22.099998,44.5,6.314571380615234
6,22.599998,45.5,6.060394287109375
6,23.099998,46.5,6.332913716634114
6,23.599998,47.5,6.413571357727051
6,24.099998,48.5,6.910088130405971
6,24.599998,49.5,7.726337432861328
6,25.099998,50.5,5.746318817138672
6,25.599998,51.5,5.422885417938232
6,28.099998,56.5,9.869723320007324
6,28.599998,57.5,10.068510055541992
6,29.099998,58.5,9.118024826049805
6,29.599998,59.5,8.472791883680555
6,30.099998,60.5,9.492172241210938
6,33.1,66.5,7.530398845672607
6,33.6,67.5,7.543539683024089
6,34.1,68.5,7.530398845672607
6,34.6,69.5,7.422426700592041
6,39.1,78.5,6.743949890136719
6,39.6,79.5,6.637567520141602
6,40.1,80.5,6.226797580718994
6,40.6,81.5,6.314332326253255
6,41.1,82.5,6.337157249450684
6,41.6,83.5,6.191937255859375
6,42.1,84.5,6.116735458374023
6,44.6,89.5,3.0709071159362793
6,45.1,90.5,2.788954734802246
6,45.6,91.5,2.602320671081543
6,46.1,92.5,2.5128284454345704
6,46.6,93.5,2.4883718490600586
6,47.1,94.5,2.397749582926432
6,47.6,95.5,2.282766580581665
6,56.1,112.5,4.159741401672363
6,56.6,113.5,4.571676254272461
6,57.1,114.5,6.394770622253418
6,57.6,115.5,7.738101005554199
6,58.1,116.5,7.329191207885742
6,58.6,117.5,6.4798126220703125
6,59.1,118.5,6.935808181762695
6,59.6,119.5,6.771254062652588
6,60.1,120.5,6.375744819641113
6,60.6,121.5,6.116105270385742
6,61.1,122.5,5.930511856079102
6,61.6,123.5,5.799350738525391
6,62.1,124.5,6.004648844401042
6,62.6,125.5,6.652677747938368
6,63.1,126.5,6.95138422648112
6,63.6,127.5,6.130322138468425
6,64.1,128.5,4.798186492919922
6,64.6,129.5,3.912965774536133
6,65.1,130.5,3.617525100708008
6,65.6,131.5,3.8286946614583335
6,66.1,132.5,3.7787354787190757
6,66.6,133.5,4.377816633744673
6,67.1,134.5,4.180959874933416
6,67.6,135.5,3.958648363749186
6,68.1,136.5,3.4129724502563477
6,68.6,137.5,3.190048853556315
6,69.1,138.5,3.6666030883789062
6,69.6,139.5,5.118780136108398
6,70.1,140.5,5.116130510965983
6,70.6,141.5,5.092040379842122
6,71.1,142.5,6.822373072306315
6,71.6,143.5,4.342756589253743
6,72.1,144.5,4.179152806599935
6,72.6,145.5,3.8952051798502603
6,73.1,146.5,3.939239184061686
6,73.6,147.5,3.270244916280111
6,74.1,148.5,2.908198356628418
6,74.6,149.5,2.0891313552856445
6,75.1,150.5,0.13222364584604898
6,75.6,151.5,0.6885848045349121
6,76.1,152.5,1.7003415425618489
6,76.6,153.5,2.038879871368408
6,77.1,154.5,2.4437721570332847
6,77.6,155.5,2.9055042266845703
6,78.1,156.5,2.7407331466674805
6,78.6,157.5,1.3552554448445637
6,79.1,158.5,0.8863498369852701
6,79.6,159.5,0.8386030991872152
6,80.1,160.5,1.0759543577829997
6,80.6,161.5,1.3118956089019775
6,81.1,162.5,1.4876848856608074
6,81.6,163.5,0.6942577362060547
6,82.1,164.5,0.5091280142466227
6,82.6,165.5,0.4134581486384074
6,83.1,166.5,0.38556981086730957
6,83.6,167.5,0.545710285504659
6,84.1,168.5,1.1969016393025715
6,84.6,169.5,1.4196171760559082
6,85.1,170.5,1.6416387557983398
6,85.6,171.5,1.6279555956522624
6,86.1,172.5,1.99390324679288
6,86.6,173.5,2.740605218069894
6,87.1,174.5,2.7238935470581054
6,87.6,175.5,2.375699043273926
6,88.1,176.5,2.4678285121917725
6,88.6,177.5,1.7848806381225586
6,89.1,178.5,2.606459045410156
6,89.6,179.5,0.9117955565452576
7,-89.9,-179.5,10.341509501139322
7,-89.4,-178.5,10.425167083740234
7,-88.9,-177.5,8.980594635009766
7,-88.4,-176.5,8.292887878417968
7,-87.9,-175.5,8.221589769635882
7,-87.4,-174.5,8.404507637023926
7,-86.9,-173.5,8.37913567679269
7,-86.4,-172.5,8.447762171427408
7,-85.9,-171.5,8.725692749023438
7,-85.4,-170.5,9.131820678710938
7,-83.9,-167.5,4.963471412658691
7,-83.4,-166.5,4.847578525543213
7,-82.9,-165.5,4.377225603376116
7,-82.4,-164.5,4.396296761252663
7,-81.9,-163.5,4.249671618143718
7,-81.4,-162.5,3.998078155517578
7,-80.9,-161.5,3.7745132446289062
7,-80.4,-160.5,4.1655628204345705
7,-79.9,-159.5,3.8579916954040527
7,-77.9,-155.5,5.679075241088867
7,-77.4,-154.5,5.679075241088867
7,-76.9,-153.5,5.59942102432251
7,-72.9,-145.5,19.14115333557129
7,-72.4,-144.5,19.14115333557129
7,-71.9,-143.5,30.230968475341797
7,-71.4,-142.5,30.230968475341797
7,-6.9000015,-13.5,19.90107536315918
7,-6.4000015,-12.5,20.12438456217448
7,-5.9000015,-11.5,20.464767456054688
7,-5.4000015,-10.5,20.46069844563802
7,-4.9000015,-9.5,20.56690368652344
7,-4.4000015,-8.5,20.474842071533203
7,-3.9000015,-7.5,20.447322845458984
7,-3.4000015,-6.5,20.267993927001953
7,-2.9000015,-5.5,17.0838359485973
7,-2.4000015,-4.5,17.44001007080078
7,-1.9000015,-3.5,17.191519419352215
7,-1.4000015,-2.5,17.647532145182293
7,-0.9000015,-1.5,17.801162719726562
7,-0.40000153,-0.5,17.485218048095703
7,0.099998474,0.5,17.96353276570638
7,0.5999985,1.5,17.94569206237793
7,1.0999985,2.5,9.128067016601562
7,1.5999985,3.5,9.373545074462891
7,2.5999985,5.5,9.407403945922852
7,3.0999985,6.5,8.720490455627441
7,3.5999985,7.5,8.301121393839518
7,4.0999985,8.5,8.562967936197916
7,4.5999985,9.5,19.09024429321289
7,5.0999985,10.5,19.509326934814453
7,5.5999985,11.5,18.760064442952473
7,6.0999985,12.5,18.332869211832683
7,6.5999985,13.5,18.276742299397785
7,7.0999985,14.5,17.91834259033203
7,7.5999985,15.5,17.28345998128255
7,8.099998,16.5,16.403348286946613
7,8.599998,17.5,15.713303883870443
7,9.099998,18.5,14.56613540649414
7,9.599998,19.5,13.011810302734375
7,10.099998,20.5,11.595518747965494
7,10.599998,21.5,10.542741139729818
7,11.099998,22.5,9.659165064493815
7,11.599998,23.5,8.79414431254069
7,12.099998,24.5,9.30905024210612
7,12.599998,25.5,9.249029159545898
7,13.099998,26.5,9.062954584757486
7,13.599998,27.5,8.899144490559896
7,14.099998,28.5,8.928325653076172
7,14.599998,29.5,9.070982615152994
7,15.099998,30.5,9.912714004516602
7,15.599998,31.5,10.214212417602539
7,16.099998,32.5,10.068525950113932
7,16.599998,33.5,9.992680231730143
7,17.099998,34.5,10.25295639038086
7,17.599998,35.5,9.90549405415853
7,18.099998,36.5,9.328766504923502
7,18.599998,37.5,8.123804728190104
7,19.099998,38.5,7.3592573801676435
7,19.599998,39.5,7.0113786061604815
7,20.099998,40.5,6.737616221110026
7,20.599998,41.5,6.5748335520426435
7,21.099998,42.5,6.180864334106445
7,21.599998,43.5,5.572498321533203
7,22.099998,44.5,5.073831240336101
7,22.599998,45.5,4.852571169535319
7,23.099998,46.5,4.946960025363499
7,23.599998,47.5,4.9998779296875
7,24.099998,48.5,5.50481196812221
7,24.599998,49.5,6.079630170549665
7,25.099998,50.5,4.579156239827474
7,25.599998,51.5,4.411314964294434
7,26.099998,52.5,4.407423496246338
7,28.099998,56.5,7.939882278442383
7,28.599998,57.5,7.989507675170898
7,29.099998,58.5,8.037402153015137
7,29.599998,59.5,8.056769476996529
7,30.099998,60.5,7.915788650512695
7,33.1,66.5,4.973574638366699
7,33.6,67.5,4.990936756134033
7,34.1,68.5,4.973574638366699
7,34.6,69.5,4.973574638366699
7,39.1,78.5,5.95372200012207
7,39.6,79.5,5.291342258453369
7,40.1,80.5,4.923443794250488
7,40.6,81.5,4.598540306091309
7,41.1,82.5,4.6933722496032715
7,41.6,83.5,4.024421691894531
7,42.1,84.5,3.694401423136393
7,44.6,89.5,4.154111862182617
7,45.1,90.5,4.145298480987549
7,45.6,91.5,3.8766884803771973
7,46.1,92.5,3.776733875274658
7,46.6,93.5,3.9342992305755615
7,47.1,94.5,3.8245264689127603
7,56.1,112.5,5.79243278503418
7,56.6,113.5,5.566338221232097
7,57.1,114.5,3.9865217208862305
7,57.6,115.5,2.3297128677368164
7,58.1,116.5,5.0266008377075195
7,58.6,117.5,4.9525810241699215
7,59.1,118.5,5.599553108215332
7,59.6,119.5,5.413054275512695
7,60.1,120.5,5.6002250671386715
7,60.6,121.5,5.604202815464565
7,61.1,122.5,5.608925955636161
7,61.6,123.5,4.487046432495117
7,62.1,124.5,4.157606669834682
7,62.6,125.5,4.042632579803467
7,63.1,126.5,4.1434322992960615
7,63.6,127.5,4.185489018758138
7,64.1,128.5,3.993412653605143
7,64.6,129.5,3.9781131744384766
7,65.1,130.5,4.100064595540364
7,65.6,131.5,4.072277704874675
7,66.1,132.5,4.048611640930176
7,66.6,133.5,3.844151583584872
7,67.1,134.5,3.8836536407470703
7,67.6,135.5,3.789342244466146
7,68.1,136.5,3.727766672770182
7,68.6,137.5,3.900541623433431
7,69.1,138.5,3.547133763631185
7,69.6,139.5,4.4210154215494795
7,70.1,140.5,4.827932039896647
7,70.6,141.5,5.180932362874349
7,71.1,142.5,5.391825358072917
7,71.6,143.5,4.685941060384114
7,72.1,144.5,4.385636647542317
7,72.6,145.5,4.20436414082845
7,73.1,146.5,3.522642453511556
7,73.6,147.5,3.318169593811035
7,74.1,148.5,1.9588653246561687
7,74.6,149.5,1.1443236668904622
7,75.1,150.5,1.0421018600463867
7,75.6,151.5,-0.1507992446422577
7,76.1,152.5,1.9252824783325195
7,76.6,153.5,-0.3497730493545532
7,77.1,154.5,0.7694924672444662
7,77.6,155.5,0.5714251200358073
7,78.1,156.5,0.7202290693918864
7,78.6,157.5,-1.0386601289113362
7,79.1,158.5,0.4120992024739583
7,79.6,159.5,0.06939768294493358
7,80.1,160.5,-0.08871157964070638
7,80.6,161.5,-0.6290045976638794
7,81.1,162.5,-2.9792972911487925
7,81.6,163.5,-1.947171688079834
7,82.1,164.5,1.6036828358968098
7,82.6,165.5,2.08482027053833
7,83.1,166.5,1.6533610026041667
7,83.6,167.5,1.4100899696350098
7,84.1,168.5,1.3468481699625652
7,84.6,169.5,1.1155272324879963
7,85.1,170.5,0.2539990743001302
7,85.6,171.5,1.84073273340861
7,86.1,172.5,2.260623411698775
7,86.6,173.5,2.133101463317871
7,87.1,174.5,2.021555519104004
7,87.6,175.5,1.4878768920898438
7,88.1,176.5,1.3477861881256104
7,88.6,177.5,1.8188489278157551
7,89.1,178.5,1.043870210647583
7,89.6,179.5,-4.1588134765625
8,-89.9,-179.5,13.387977600097656
8,-89.4,-178.5,13.350215911865234
8,-88.9,-177.5,12.146080017089844
8,-88.4,-176.5,12.667562696668837
8,-87.9,-175.5,12.421091715494791
8,-87.4,-174.5,11.857972886827257
8,-86.9,-173.5,11.593353271484375
8,-86.4,-172.5,11.248362949916295
8,-85.9,-171.5,11.266231536865234
8,-85.4,-170.5,10.903495788574219
8,-84.9,-169.5,8.39211654663086
8,-84.4,-168.5,8.531121571858725
8,-83.9,-167.5,8.358479309082032
8,-83.4,-166.5,8.45943832397461
8,-82.9,-165.5,8.292122580788352
8,-82.4,-164.5,8.412794748942057
8,-81.9,-163.5,8.107191297743055
8,-81.4,-162.5,7.944083077566964
8,-80.9,-161.5,7.7582831382751465
8,-80.4,-160.5,8.68619155883789
8,-78.4,-156.5,10.888989448547363
8,-77.9,-155.5,10.59870719909668
8,-77.4,-154.5,10.402342796325684
8,-76.9,-153.5,10.27109400431315
8,-76.4,-152.5,10.141282399495443
8,-75.9,-151.5,10.201353073120117
8,-75.4,-150.5,10.502209663391113
8,-5.9000015,-11.5,28.815099716186523
8,-5.4000015,-10.5,28.816375732421875
8,-4.9000015,-9.5,28.664560317993164
8,-4.4000015,-8.5,28.26814923967634
8,-3.9000015,-7.5,27.360601806640624
8,-3.4000015,-6.5,26.87696647644043
8,-2.9000015,-5.5,26.408031463623047
8,-2.4000015,-4.5,20.825489044189453
8,-1.9000015,-3.5,19.432776133219402
8,-1.4000015,-2.5,17.91530481974284
8,-0.9000015,-1.5,17.193592071533203
8,-0.40000153,-0.5,16.954172770182293
8,0.099998474,0.5,17.415019989013672
8,0.5999985,1.5,10.12588119506836
8,1.0999985,2.5,10.154801686604818
8,1.5999985,3.5,10.155997276306152
8,2.0999985,4.5,10.192611694335938
8,2.5999985,5.5,12.332857131958008
8,3.0999985,6.5,12.332857131958008
8,3.5999985,7.5,9.185519218444824
8,4.0999985,8.5,6.038181781768799
8,4.5999985,9.5,11.674516042073568
8,5.0999985,10.5,12.078857421875
8,5.5999985,11.5,11.905272165934244
8,6.0999985,12.5,11.820124308268229
8,6.5999985,13.5,11.5669314066569
8,7.0999985,14.5,11.032711029052734
8,7.5999985,15.5,10.422197977701822
8,8.099998,16.5,9.864249547322592
8,8.599998,17.5,8.060220082600912
8,9.099998,18.5,9.514254760742187
8,9.599998,19.5,7.399533589680989
8,10.099998,20.5,6.3545481363932295
8,10.599998,21.5,5.580006917317708
8,11.099998,22.5,5.076279322306315
8,11.599998,23.5,4.567637761433919
8,12.099998,24.5,5.220429556710379
8,12.599998,25.5,5.822898864746094
8,13.099998,26.5,5.670433680216472
8,13.599998,27.5,5.020315806070964
8,14.099998,28.5,4.926719665527344
8,14.599998,29.5,4.540561358133952
8,15.099998,30.5,5.579166412353516
8,15.599998,31.5,6.6040802001953125
8,16.099998,32.5,7.2244110107421875
8,16.599998,33.5,6.973278681437175
8,17.099998,34.5,6.826489130655925
8,17.599998,35.5,6.53305180867513
8,18.099998,36.5,5.983910878499349
8,18.599998,37.5,4.957620620727539
8,19.099998,38.5,4.621661186218262
8,19.599998,39.5,4.518999735514323
8,20.099998,40.5,4.417996406555176
8,20.599998,41.5,4.404314994812012
8,21.099998,42.5,4.119962056477864
8,21.599998,43.5,3.5034408569335938
8,22.099998,44.5,3.1009737650553384
8,22.599998,45.5,2.8520213040438565
8,23.099998,46.5,2.808116912841797
8,23.599998,47.5,3.59557615007673
8,24.099998,48.5,4.603752772013347
8,24.599998,49.5,5.504385630289714
8,25.099998,50.5,4.031888008117676
8,25.599998,51.5,2.515211820602417
8,28.099998,56.5,8.121000289916992
8,28.599998,57.5,8.078775405883789
8,29.099998,58.5,8.110716138567243
8,29.599998,59.5,8.110716138567243
8,30.099998,60.5,8.16580581665039
8,40.6,81.5,6.371518135070801
8,41.1,82.5,6.284054756164551
8,41.6,83.5,6.095862070719401
8,44.1,88.5,6.3971052169799805
8,44.6,89.5,6.353455543518066
8,45.1,90.5,6.2523543039957685
8,45.6,91.5,6.052542114257813
8,46.1,92.5,6.226519775390625
8,46.6,93.5,6.308237552642822
8,47.1,94.5,6.354364395141602
8,55.6,111.5,2.415733814239502
8,56.1,112.5,2.272566795349121
8,56.6,113.5,2.1184639930725098
8,57.1,114.5,2.1739721298217773
8,57.6,115.5,2.3321024576822915
8,58.1,116.5,2.576350212097168
8,58.6,117.5,3.0698198318481444
8,59.1,118.5,3.420766830444336
8,59.6,119.5,3.5987091064453125
8,60.1,120.5,4.255837631225586
8,60.6,121.5,4.5645569392613
8,61.1,122.5,4.861879348754883
8,61.6,123.5,4.868438339233398
8,62.1,124.5,5.18745231628418
8,62.6,125.5,4.846072673797607
8,63.1,126.5,4.558832441057477
8,63.6,127.5,4.661257743835449
8,64.1,128.5,4.537515428331163
8,64.6,129.5,4.746682802836101
8,65.1,130.5,4.624679883321126
8,65.6,131.5,4.64854113260905
8,66.1,132.5,4.722786331176758
8,66.6,133.5,5.115629716352983
8,67.1,134.5,5.412820816040039
8,67.6,135.5,5.563591003417969
8,68.1,136.5,5.5132293701171875
8,68.6,137.5,5.747921625773112
8,69.1,138.5,5.64655876159668
8,69.6,139.5,5.264282862345378
8,70.1,140.5,5.321537017822266
8,70.6,141.5,5.718077977498372
8,71.1,142.5,5.086095809936523
8,71.6,143.5,4.882297833760579
8,72.1,144.5,4.818080902099609
8,72.6,145.5,4.902136484781901
8,73.1,146.5,5.048715591430664
8,73.6,147.5,5.04734484354655
8,74.1,148.5,5.070466995239258
8,74.6,149.5,5.269031524658203
8,75.1,150.5,5.040599822998047
8,75.6,151.5,4.682944297790527
8,76.1,152.5,4.627621968587239
8,76.6,153.5,4.419324556986491
8,77.1,154.5,3.860118865966797
8,77.6,155.5,3.8154799143473306
8,78.1,156.5,3.892793337504069
8,78.6,157.5,3.1983429590861
8,79.1,158.5,2.8177429835001626
8,79.6,159.5,2.4515490531921387
8,80.1,160.5,2.7846380869547525
8,80.6,161.5,3.3045021692911782
8,81.1,162.5,4.056479454040527
8,81.6,163.5,4.043052991231282
8,82.1,164.5,3.6483596165974936
8,82.6,165.5,3.3143088022867837
8,83.1,166.5,2.7212985356648765
8,83.6,167.5,2.51423978805542
8,84.1,168.5,2.637430985768636
8,84.6,169.5,2.939769051291726
8,85.1,170.5,3.0717411041259766
8,85.6,171.5,3.17175350189209
8,86.1,172.5,2.3568525314331055
8,86.6,173.5,2.6601858139038086
